DATE,DOW,METRIC_NAME,METRIC_VALUE,MR,X_BAR,MR_BAR,UNPL,LNPL,URL,SIGNAL_RULE_1,SIGNAL_RULE_2,SIGNAL_RULE_3,MR_SIGNAL,ANY_SIGNAL
2024-01-13,6,CLICKS,6526,722,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2024-01-20,6,CLICKS,6347,179,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2024-01-27,6,CLICKS,6763,416,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2024-02-03,6,CLICKS,6159,604,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2024-02-10,6,CLICKS,6284,125,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2024-02-17,6,CLICKS,6874,590,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2024-02-24,6,CLICKS,7774,900,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2024-03-02,6,CLICKS,9448,1674,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,true,true
2024-03-09,6,CLICKS,12277,2829,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,true,true
2024-03-16,6,CLICKS,9353,2924,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,true,true
2024-03-23,6,CLICKS,9172,181,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2024-03-30,6,CLICKS,8076,1096,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,true,true
2024-04-06,6,CLICKS,10363,2287,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,true,true
2024-04-13,6,CLICKS,6719,3644,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,true,true
2024-04-20,6,CLICKS,4991,1728,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,true,true
2024-04-27,6,CLICKS,3627,1364,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,true,true
2024-05-04,6,CLICKS,4217,590,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2024-05-11,6,CLICKS,3565,652,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2024-05-18,6,CLICKS,4063,498,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2024-05-25,6,CLICKS,3509,554,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2024-06-01,6,CLICKS,3638,129,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2024-06-08,6,CLICKS,2845,793,2426.23,315.38,3265.15,1587.31,1030.36,false,true,false,false,true
2024-06-15,6,CLICKS,2543,302,2426.23,315.38,3265.15,1587.31,1030.36,false,true,false,false,true
2024-06-22,6,CLICKS,2138,405,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2024-06-29,6,CLICKS,2521,383,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2024-07-06,6,CLICKS,1913,608,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2024-07-13,6,CLICKS,2023,110,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2024-07-20,6,CLICKS,2443,420,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2024-07-27,6,CLICKS,1951,492,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2024-08-03,6,CLICKS,2187,236,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2024-08-10,6,CLICKS,2110,77,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2024-08-17,6,CLICKS,1960,150,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2024-08-24,6,CLICKS,1780,180,2426.23,315.38,3265.15,1587.31,1030.36,false,false,true,false,true
2024-08-31,6,CLICKS,1734,46,2426.23,315.38,3265.15,1587.31,1030.36,false,false,true,false,true
2024-09-07,6,CLICKS,1977,243,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2024-09-14,6,CLICKS,2564,587,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2024-09-21,6,CLICKS,1970,594,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2024-09-28,6,CLICKS,2051,81,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2024-10-05,6,CLICKS,4851,2800,2426.23,315.38,3265.15,1587.31,1030.36,true,false,false,true,true
2024-10-12,6,CLICKS,2505,2346,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,true,true
2024-10-19,6,CLICKS,2351,154,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2024-10-26,6,CLICKS,2104,247,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2024-11-02,6,CLICKS,2162,58,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2024-11-09,6,CLICKS,2011,151,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2024-11-16,6,CLICKS,2685,674,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2024-11-23,6,CLICKS,2865,180,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2024-11-30,6,CLICKS,3145,280,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2024-12-07,6,CLICKS,2541,604,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2024-12-14,6,CLICKS,2494,47,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2024-12-21,6,CLICKS,1867,627,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2024-12-28,6,CLICKS,2288,421,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2025-01-04,6,CLICKS,2835,547,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2025-01-11,6,CLICKS,2690,145,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2025-01-18,6,CLICKS,2345,345,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2025-01-25,6,CLICKS,2399,54,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2025-02-01,6,CLICKS,2382,17,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2025-02-08,6,CLICKS,2071,311,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2025-02-15,6,CLICKS,2892,821,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2025-02-22,6,CLICKS,3214,322,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2025-03-01,6,CLICKS,2818,396,2426.23,315.38,3265.15,1587.31,1030.36,false,false,false,false,false
2025-03-08,6,CLICKS,1920,898,2426.23,315.38,3265.15,1587.31,1030.36,false,true,false,false,true
2025-03-15,6,CLICKS,1941,21,2426.23,315.38,3265.15,1587.31,1030.36,false,true,false,false,true
2025-03-22,6,CLICKS,2066,125,2426.23,315.38,3265.15,1587.31,1030.36,false,true,false,false,true
2025-03-29,6,CLICKS,1968,98,2426.23,315.38,3265.15,1587.31,1030.36,false,true,false,false,true
2025-04-05,6,CLICKS,1981,13,2426.23,315.38,3265.15,1587.31,1030.36,false,true,false,false,true
2025-04-12,6,CLICKS,1869,112,2426.23,315.38,3265.15,1587.31,1030.36,false,true,false,false,true
2025-04-19,6,CLICKS,1679,190,2426.23,315.38,3265.15,1587.31,1030.36,false,true,true,false,true
2025-04-26,6,CLICKS,1641,38,2426.23,315.38,3265.15,1587.31,1030.36,false,true,true,false,true
2025-05-03,6,CLICKS,1519,122,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-05-10,6,CLICKS,1553,34,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-05-17,6,CLICKS,1204,349,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-05-24,6,CLICKS,1298,94,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-05-31,6,CLICKS,1022,276,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-06-07,6,CLICKS,826,196,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-06-14,6,CLICKS,875,49,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-06-21,6,CLICKS,869,6,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-06-28,6,CLICKS,782,87,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-07-05,6,CLICKS,596,186,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-07-12,6,CLICKS,846,250,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-07-19,6,CLICKS,1519,673,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-07-26,6,CLICKS,683,836,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-08-02,6,CLICKS,700,17,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-08-09,6,CLICKS,775,75,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-08-16,6,CLICKS,869,94,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-08-23,6,CLICKS,638,231,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-08-30,6,CLICKS,603,35,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-09-06,6,CLICKS,1421,818,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-09-13,6,CLICKS,1085,336,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-09-20,6,CLICKS,1051,34,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-09-27,6,CLICKS,740,311,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-10-04,6,CLICKS,1087,347,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-10-11,6,CLICKS,791,296,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-10-18,6,CLICKS,744,47,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-10-25,6,CLICKS,1153,409,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-11-01,6,CLICKS,1327,174,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-11-08,6,CLICKS,1368,41,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-11-15,6,CLICKS,1313,55,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-11-22,6,CLICKS,776,537,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-11-29,6,CLICKS,955,179,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-12-06,6,CLICKS,1028,73,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-12-13,6,CLICKS,1147,119,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-12-20,6,CLICKS,1080,67,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2025-12-27,6,CLICKS,213,867,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2026-01-03,6,CLICKS,794,581,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2026-01-10,6,CLICKS,593,201,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2026-01-17,6,CLICKS,919,326,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2026-01-24,6,CLICKS,1143,224,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2026-01-31,6,CLICKS,940,203,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2026-02-07,6,CLICKS,821,119,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2026-02-14,6,CLICKS,755,66,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2026-02-21,6,CLICKS,755,0,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2026-02-28,6,CLICKS,794,39,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2026-03-07,6,CLICKS,688,106,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2026-03-14,6,CLICKS,488,200,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2026-03-21,6,CLICKS,316,172,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2026-03-28,6,CLICKS,838,522,2426.23,315.38,3265.15,1587.31,1030.36,true,true,true,false,true
2023-01-01,0,CORE_SPEND,4883.78,,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2023-01-08,0,CORE_SPEND,5567.16,683.3800000000001,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2023-01-15,0,CORE_SPEND,5735.429999999999,168.26999999999953,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2023-01-22,0,CORE_SPEND,3873.0899999999992,1862.3400000000001,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2023-01-29,0,CORE_SPEND,4656.63,783.5400000000009,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2023-02-05,0,CORE_SPEND,5678.539999999999,1021.909999999999,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2023-02-12,0,CORE_SPEND,5172.9800000000005,505.5599999999986,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2023-02-19,0,CORE_SPEND,5139.32,33.660000000000764,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2023-02-26,0,CORE_SPEND,3980.789999999999,1158.5300000000007,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2023-03-05,0,CORE_SPEND,5032.15,1051.3600000000006,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2023-03-12,0,CORE_SPEND,5151.84,119.69000000000051,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2023-03-19,0,CORE_SPEND,5486.89,335.0500000000002,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2023-03-26,0,CORE_SPEND,8499.1,3012.21,4375.24,906.45,6786.39,1964.1,2961.36,true,false,false,true,true
2023-04-02,0,CORE_SPEND,4561.72,3937.38,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,true,true
2023-04-09,0,CORE_SPEND,2121.9300000000003,2439.79,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2023-04-16,0,CORE_SPEND,4521.42,2399.49,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-04-23,0,CORE_SPEND,9977.110000000002,5455.690000000002,4375.24,906.45,6786.39,1964.1,2961.36,true,true,true,true,true
2023-04-30,0,CORE_SPEND,6571.25,3405.8600000000024,4375.24,906.45,6786.39,1964.1,2961.36,false,true,true,true,true
2023-05-07,0,CORE_SPEND,5934.449999999999,636.8000000000011,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-05-14,0,CORE_SPEND,5509.04,425.40999999999894,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-05-21,0,CORE_SPEND,6270.150000000001,761.1100000000006,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-05-28,0,CORE_SPEND,5291.96,978.1900000000005,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-06-04,0,CORE_SPEND,5766.56,474.60000000000036,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-06-11,0,CORE_SPEND,5406.03,360.53000000000065,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-06-18,0,CORE_SPEND,5039.81,366.21999999999935,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-06-25,0,CORE_SPEND,6060.64,1020.8299999999999,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-07-02,0,CORE_SPEND,5196.87,863.7700000000004,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-07-09,0,CORE_SPEND,5169.82,27.050000000000182,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-07-16,0,CORE_SPEND,4408.48,761.3400000000001,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-07-23,0,CORE_SPEND,6649.46,2240.9800000000005,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-07-30,0,CORE_SPEND,5481.610000000001,1167.8499999999995,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-08-06,0,CORE_SPEND,6310.1900000000005,828.5799999999999,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-08-13,0,CORE_SPEND,4614.7,1695.4900000000007,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-08-20,0,CORE_SPEND,5291.120000000001,676.420000000001,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-08-27,0,CORE_SPEND,4840.57,450.5500000000011,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-09-03,0,CORE_SPEND,4059.78,780.7899999999995,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2023-09-10,0,CORE_SPEND,3675.5200000000004,384.25999999999976,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2023-09-17,0,CORE_SPEND,5093.74,1418.2199999999993,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-09-24,0,CORE_SPEND,5556.799999999999,463.0599999999995,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-10-01,0,CORE_SPEND,6534.290000000001,977.4900000000016,4375.24,906.45,6786.39,1964.1,2961.36,false,true,true,false,true
2023-10-08,0,CORE_SPEND,6695.380000000001,161.09000000000015,4375.24,906.45,6786.39,1964.1,2961.36,false,true,true,false,true
2023-10-15,0,CORE_SPEND,6115.55,579.8300000000008,4375.24,906.45,6786.39,1964.1,2961.36,false,true,true,false,true
2023-10-22,0,CORE_SPEND,5579.8099999999995,535.7400000000007,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-10-29,0,CORE_SPEND,6265.290000000001,685.4800000000014,4375.24,906.45,6786.39,1964.1,2961.36,false,true,true,false,true
2023-11-05,0,CORE_SPEND,6015.2,250.09000000000106,4375.24,906.45,6786.39,1964.1,2961.36,false,true,true,false,true
2023-11-12,0,CORE_SPEND,5311.0700000000015,704.1299999999983,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-11-19,0,CORE_SPEND,5304.82,6.250000000001819,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-11-26,0,CORE_SPEND,6879.649999999999,1574.829999999999,4375.24,906.45,6786.39,1964.1,2961.36,true,true,true,false,true
2023-12-03,0,CORE_SPEND,7972.160000000002,1092.510000000003,4375.24,906.45,6786.39,1964.1,2961.36,true,true,true,false,true
2023-12-10,0,CORE_SPEND,7717.529999999999,254.63000000000284,4375.24,906.45,6786.39,1964.1,2961.36,true,true,true,false,true
2023-12-17,0,CORE_SPEND,5932.410000000001,1785.119999999998,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-12-24,0,CORE_SPEND,4402.01,1530.4000000000005,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2023-12-31,0,CORE_SPEND,5633.34,1231.33,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2024-01-07,0,CORE_SPEND,4813.09,820.25,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2024-01-14,0,CORE_SPEND,4051.34,761.75,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2024-01-21,0,CORE_SPEND,4861.86,810.5199999999995,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2024-01-28,0,CORE_SPEND,4942.55,80.69000000000051,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2024-02-04,0,CORE_SPEND,4863.599999999999,78.95000000000073,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2024-02-11,0,CORE_SPEND,3808.9500000000003,1054.6499999999992,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2024-02-18,0,CORE_SPEND,4760.580000000001,951.6300000000006,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2024-02-25,0,CORE_SPEND,4937.2,176.61999999999898,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2024-03-03,0,CORE_SPEND,5157.5599999999995,220.35999999999967,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2024-03-10,0,CORE_SPEND,5514.52,356.96000000000095,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2024-03-17,0,CORE_SPEND,5871.02,356.5,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2024-03-24,0,CORE_SPEND,4410.110000000001,1460.9099999999999,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2024-03-31,0,CORE_SPEND,3379.8399999999997,1030.270000000001,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2024-04-07,0,CORE_SPEND,3467.9300000000003,88.0900000000006,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2024-04-14,0,CORE_SPEND,6999.909999999999,3531.9799999999987,4375.24,906.45,6786.39,1964.1,2961.36,true,true,false,true,true
2024-04-21,0,CORE_SPEND,5969.639999999999,1030.2699999999995,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2024-04-28,0,CORE_SPEND,5939.99,29.649999999999636,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2024-05-05,0,CORE_SPEND,5670.61,269.3800000000001,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2024-05-12,0,CORE_SPEND,4868.5,802.1099999999997,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2024-05-19,0,CORE_SPEND,6046.32,1177.8199999999997,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2024-05-26,0,CORE_SPEND,4839.91,1206.4099999999999,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2024-06-02,0,CORE_SPEND,5303.72,463.8100000000004,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2024-06-09,0,CORE_SPEND,5758.83,455.1099999999997,4375.24,906.45,6786.39,1964.1,2961.36,false,true,false,false,true
2024-06-16,0,CORE_SPEND,3837.87,1920.96,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2024-06-23,0,CORE_SPEND,3474.65,363.2199999999998,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2024-06-30,0,CORE_SPEND,5161.68,1687.0300000000002,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2024-07-07,0,CORE_SPEND,3952.6499999999996,1209.0300000000007,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2024-07-14,0,CORE_SPEND,3729.9799999999996,222.67000000000007,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
2024-07-21,0,CORE_SPEND,4314.089999999999,584.1099999999997,4375.24,906.45,6786.39,1964.1,2961.36,false,false,false,false,false
